PostalCode,Town,Region,ShortCode,Area,Latitude,Longitude
53142,Zap,North Dakota,ND,Mercer,47.2897,-101.9256
53143,Almont,North Dakota,ND,Morton,46.7046,-101.5221
53144,Flasher,North Dakota,ND,Morton,46.5998,-101.3166
53146,Mandan,North Dakota,ND,Morton,46.8306,-100.9092
53147,New Salem,North Dakota,ND,Morton,46.806,-101.4291
53148,Saint Anthony,North Dakota,ND,Morton,46.5888,-100.8972
53149,Glen Ullin,North Dakota,ND,Morton,46.8233,-101.8223
53150,Hebron,North Dakota,ND,Morton,46.8936,-102.0367
53151,New Town,North Dakota,ND,Mountrail,47.9718,-102.4716
53152,Palermo,North Dakota,ND,Mountrail,48.3396,-102.24
53153,Parshall,North Dakota,ND,Mountrail,47.956,-102.1427
53154,Plaza,North Dakota,ND,Mountrail,48.0242,-101.9643
53156,Ross,North Dakota,ND,Mountrail,48.3111,-102.5466
53157,Stanley,North Dakota,ND,Mountrail,48.3458,-102.4185
53158,White Earth,North Dakota,ND,Mountrail,48.2994,-102.7701
53159,Aneta,North Dakota,ND,Nelson,47.6993,-97.9814
53167,Dahlen,North Dakota,ND,Nelson,48.1599,-97.9573
53168,Mcville,North Dakota,ND,Nelson,47.7639,-98.1773
53170,Michigan,North Dakota,ND,Nelson,48.0204,-98.1186
53171,Petersburg,North Dakota,ND,Nelson,47.998,-97.984
53172,Lakota,North Dakota,ND,Nelson,47.972,-98.3246
53176,Pekin,North Dakota,ND,Nelson,47.7696,-98.326
53177,Tolna,North Dakota,ND,Nelson,47.8462,-98.4512
53178,Center,North Dakota,ND,Oliver,47.1459,-101.1594
53179,Bathgate,North Dakota,ND,Pembina,48.8686,-97.4832
53181,Cavalier,North Dakota,ND,Pembina,48.7935,-97.7143
53182,Crystal,North Dakota,ND,Pembina,48.5924,-97.6738
53183,Drayton,North Dakota,ND,Pembina,48.6104,-97.2156
53184,Glasston,North Dakota,ND,Pembina,48.7201,-97.4696
53185,Hamilton,North Dakota,ND,Pembina,48.7942,-97.4693
53186,Hensel,North Dakota,ND,Pembina,48.7203,-97.6993
53187,Mountain,North Dakota,ND,Pembina,48.6931,-97.8841
53188,Neche,North Dakota,ND,Pembina,48.9796,-97.5427
53189,Pembina,North Dakota,ND,Pembina,48.859,-97.2886
53190,Saint Thomas,North Dakota,ND,Pembina,48.6252,-97.4545
53191,Walhalla,North Dakota,ND,Pembina,48.8808,-97.7974
53192,Balta,North Dakota,ND,Pierce,48.1667,-100.0371
53194,Rugby,North Dakota,ND,Pierce,48.2545,-99.9899
53195,Wolford,North Dakota,ND,Pierce,48.4809,-99.6628
53201,Devils Lake,North Dakota,ND,Ramsey,48.1132,-98.8616
53202,Brocket,North Dakota,ND,Ramsey,48.2255,-98.3559
53203,Churchs Ferry,North Dakota,ND,Ramsey,48.2862,-99.1412
53204,Crary,North Dakota,ND,Ramsey,48.091,-98.5731
53205,Edmore,North Dakota,ND,Ramsey,48.4308,-98.4458
53206,Hampden,North Dakota,ND,Ramsey,48.5229,-98.6543
53207,Lawton,North Dakota,ND,Ramsey,48.3033,-98.4142
53208,Penn,North Dakota,ND,Ramsey,48.2271,-99.0655
53209,Starkweather,North Dakota,ND,Ramsey,48.4488,-98.8539
53210,Webster,North Dakota,ND,Ramsey,48.3229,-98.8739
53211,Enderlin,North Dakota,ND,Ransom,46.6079,-97.6106
53212,Fort Ransom,North Dakota,ND,Ransom,46.4494,-97.9091
53213,Lisbon,North Dakota,ND,Ransom,46.456,-97.6369
53214,Mcleod,North Dakota,ND,Ransom,46.4103,-97.3139
53215,Sheldon,North Dakota,ND,Ransom,46.5548,-97.4543
53216,Glenburn,North Dakota,ND,Renville,48.4718,-101.2297
53217,Mohall,North Dakota,ND,Renville,48.7269,-101.6058
53218,Sherwood,North Dakota,ND,Renville,48.9576,-101.697
53219,Tolley,North Dakota,ND,Renville,48.7969,-101.8559
53220,Abercrombie,North Dakota,ND,Richland,46.4479,-96.7278
53221,Barney,North Dakota,ND,Richland,46.2496,-96.9708
53222,Christine,North Dakota,ND,Richland,46.5736,-96.8017
53223,Colfax,North Dakota,ND,Richland,46.4574,-96.8737
53224,Fairmount,North Dakota,ND,Richland,46.0427,-96.6308
53225,Hankinson,North Dakota,ND,Richland,46.0558,-96.8991
53226,Lidgerwood,North Dakota,ND,Richland,46.0641,-97.1799
53227,Mantador,North Dakota,ND,Richland,46.1599,-96.957
53228,Mooreton,North Dakota,ND,Richland,46.2686,-96.8762
53233,Wahpeton,North Dakota,ND,Richland,46.2652,-96.6059
53234,Wahpeton,North Dakota,ND,Richland,46.3366,-96.7921
53235,Wahpeton,North Dakota,ND,Richland,46.2718,-96.6081
53237,Walcott,North Dakota,ND,Richland,46.5835,-97.0014
53259,Wyndmere,North Dakota,ND,Richland,46.2891,-97.1289
53263,Agate,North Dakota,ND,Rolette,48.6228,-99.4932
53267,Belcourt,North Dakota,ND,Rolette,48.8379,-99.7688
53268,Dunseith,North Dakota,ND,Rolette,48.8561,-100.0241
53274,Mylo,North Dakota,ND,Rolette,48.6329,-99.5957
53278,Rolette,North Dakota,ND,Rolette,48.7009,-99.8785
53288,Rolla,North Dakota,ND,Rolette,48.8594,-99.6134
53290,Saint John,North Dakota,ND,Rolette,48.9366,-99.7648
53293,Cayuga,North Dakota,ND,Sargent,46.1326,-97.4059
53295,Cogswell,North Dakota,ND,Sargent,46.0659,-97.8207
53401,Forman,North Dakota,ND,Sargent,46.0721,-97.6986
53402,Gwinner,North Dakota,ND,Sargent,46.2258,-97.6626
53403,Havana,North Dakota,ND,Sargent,45.9644,-97.6094
53404,Milnor,North Dakota,ND,Sargent,46.2007,-97.4772
53405,Rutland,North Dakota,ND,Sargent,46.0738,-97.5483
53406,Stirum,North Dakota,ND,Sargent,46.2519,-97.8326
53407,Denhoff,North Dakota,ND,Sheridan,47.5709,-100.263
53408,Goodrich,North Dakota,ND,Sheridan,47.471,-100.119
53501,Mcclusky,North Dakota,ND,Sheridan,47.4896,-100.452
53502,Martin,North Dakota,ND,Sheridan,47.7781,-100.1225
53503,Cannon Ball,North Dakota,ND,Sioux,46.3874,-100.5975
53504,Fort Yates,North Dakota,ND,Sioux,46.0905,-100.6516
53505,Selfridge,North Dakota,ND,Sioux,46.0351,-101.1502
53506,Solen,North Dakota,ND,Sioux,46.3656,-100.7831
53507,Amidon,North Dakota,ND,Slope,46.456,-103.2647
53508,Marmarth,North Dakota,ND,Slope,46.3254,-103.88
53510,Dickinson,North Dakota,ND,Stark,46.8057,-102.7565
53511,Dickinson,North Dakota,ND,Stark,46.8792,-102.7896
53512,Belfield,North Dakota,ND,Stark,46.8198,-103.1261
53515,Gladstone,North Dakota,ND,Stark,46.8152,-102.5274
53516,Lefor,North Dakota,ND,Stark,46.6684,-102.4986
53517,Richardton,North Dakota,ND,Stark,46.8426,-102.292
53518,South Heart,North Dakota,ND,Stark,46.8127,-103.0162
53520,Taylor,North Dakota,ND,Stark,46.9284,-102.3756
53521,Hope,North Dakota,ND,Steele,47.3237,-97.7134
53522,Luverne,North Dakota,ND,Steele,47.2319,-97.9314
53523,Finley,North Dakota,ND,Steele,47.5306,-97.7442
53525,Sharon,North Dakota,ND,Steele,47.6062,-97.9051
53526,Jamestown,North Dakota,ND,Stutsman,46.921,-98.7455
53527,Jamestown,North Dakota,ND,Stutsman,46.9788,-98.96
53528,Jamestown,North Dakota,ND,Stutsman,46.9133,-98.6996
53529,Buchanan,North Dakota,ND,Stutsman,47.0051,-98.9007
53530,Cleveland,North Dakota,ND,Stutsman,46.8931,-99.1288
53531,Courtenay,North Dakota,ND,Stutsman,47.2272,-98.5489
53532,Kensal,North Dakota,ND,Stutsman,47.2726,-98.7206
53533,Medina,North Dakota,ND,Stutsman,46.892,-99.3106
53534,Montpelier,North Dakota,ND,Stutsman,46.6816,-98.6604
53535,Pingree,North Dakota,ND,Stutsman,47.2038,-99.0144
53536,Spiritwood,North Dakota,ND,Stutsman,46.9865,-98.5219
53537,Streeter,North Dakota,ND,Stutsman,46.695,-99.2971
53538,Woodworth,North Dakota,ND,Stutsman,47.1636,-99.3406
53540,Ypsilanti,North Dakota,ND,Stutsman,46.7719,-98.4876
53541,Bisbee,North Dakota,ND,Towner,48.6258,-99.3779
53542,Cando,North Dakota,ND,Towner,48.4867,-99.2099
53543,Egeland,North Dakota,ND,Towner,48.6355,-99.1115
53544,Hansboro,North Dakota,ND,Towner,48.9001,-99.4278
53545,Perth,North Dakota,ND,Towner,48.7546,-99.4384
53546,Rocklake,North Dakota,ND,Towner,48.8216,-99.1796
53547,Blanchard,North Dakota,ND,Traill,47.3277,-97.2466
53548,Clifford,North Dakota,ND,Traill,47.3569,-97.41
53549,Galesburg,North Dakota,ND,Traill,47.27,-97.4065
53550,Hillsboro,North Dakota,ND,Traill,47.3835,-97.0603
53551,Buxton,North Dakota,ND,Traill,47.6163,-97.0893
53553,Caledonia,North Dakota,ND,Traill,47.4776,-96.879
53554,Cummings,North Dakota,ND,Traill,47.537,-96.9913
53555,Hatton,North Dakota,ND,Traill,47.638,-97.4325
53556,Mayville,North Dakota,ND,Traill,47.5014,-97.3176
53557,Portland,North Dakota,ND,Traill,47.5015,-97.3843
53558,Adams,North Dakota,ND,Walsh,48.4223,-98.0867
53559,Edinburg,North Dakota,ND,Walsh,48.4997,-97.8932
53560,Fairdale,North Dakota,ND,Walsh,48.4819,-98.2066
53561,Fordville,North Dakota,ND,Walsh,48.2212,-97.8022
53562,Forest River,North Dakota,ND,Walsh,48.2251,-97.4605
53563,Grafton,North Dakota,ND,Walsh,48.4122,-97.4106
53565,Hoople,North Dakota,ND,Walsh,48.5198,-97.6183
53566,Lankin,North Dakota,ND,Walsh,48.2952,-98.007
53569,Minto,North Dakota,ND,Walsh,48.26,-97.3144
53570,Park River,North Dakota,ND,Walsh,48.4039,-97.7439
53571,Pisek,North Dakota,ND,Walsh,48.2971,-97.7029
53572,Minot,North Dakota,ND,Ward,48.2291,-101.2985
53573,Minot,North Dakota,ND,Ward,48.2325,-101.2963
53574,Minot,North Dakota,ND,Ward,48.3306,-101.3156
53575,Minot Afb,North Dakota,ND,Ward,48.4232,-101.3168
53576,Minot Afb,North Dakota,ND,Ward,48.4223,-101.3339
53577,Minot,North Dakota,ND,Ward,48.2453,-101.3012
53578,Berthold,North Dakota,ND,Ward,48.3064,-101.6866
53579,Burlington,North Dakota,ND,Ward,48.2735,-101.4282
53580,Carpio,North Dakota,ND,Ward,48.4323,-101.7119
53581,Des Lacs,North Dakota,ND,Ward,48.2557,-101.5672
53582,Donnybrook,North Dakota,ND,Ward,48.49,-101.896
53583,Douglas,North Dakota,ND,Ward,47.8659,-101.5112
53584,Kenmare,North Dakota,ND,Ward,48.7182,-102.0852
53585,Makoti,North Dakota,ND,Ward,47.9611,-101.8046
53586,Ryder,North Dakota,ND,Ward,47.9788,-101.6683
53587,Sawyer,North Dakota,ND,Ward,48.0858,-101.0674
53588,Surrey,North Dakota,ND,Ward,48.2365,-101.1216
53589,Harvey,North Dakota,ND,Wells,47.7035,-99.7478
53590,Bowdon,North Dakota,ND,Wells,47.4343,-99.7015
53593,Cathay,North Dakota,ND,Wells,47.6289,-99.4049
53594,Chaseley,North Dakota,ND,Wells,47.449,-99.8241
53595,Fessenden,North Dakota,ND,Wells,47.6286,-99.6434
53596,Hurdsfield,North Dakota,ND,Wells,47.4387,-99.9416
53597,Sykeston,North Dakota,ND,Wells,47.4369,-99.3975
53598,Mcgregor,North Dakota,ND,Williams,48.595,-102.9288
53599,Wildrose,North Dakota,ND,Williams,48.5678,-103.1536
53701,Williston,North Dakota,ND,Williams,48.2257,-103.649
53702,Williston,North Dakota,ND,Williams,48.1688,-103.6148
53703,Williston,North Dakota,ND,Williams,48.1468,-103.6199
53704,Alamo,North Dakota,ND,Williams,48.5817,-103.4699
53705,Epping,North Dakota,ND,Williams,48.2764,-103.3763
53706,Grenora,North Dakota,ND,Williams,48.5252,-103.9176
53707,Ray,North Dakota,ND,Williams,48.3217,-103.1654
53708,Tioga,North Dakota,ND,Williams,48.3646,-102.9576
53711,Trenton,North Dakota,ND,Williams,48.0706,-103.8369
53713,Zahl,North Dakota,ND,Williams,48.5787,-103.6599
53714,Hastings,Nebraska,NE,Adams,40.5877,-98.3911
53715,Hastings,Nebraska,NE,Adams,40.5896,-98.3972
53716,Ayr,Nebraska,NE,Adams,40.4411,-98.439
53717,Holstein,Nebraska,NE,Adams,40.4542,-98.6538
53718,Juniata,Nebraska,NE,Adams,40.5867,-98.515
53719,Kenesaw,Nebraska,NE,Adams,40.6165,-98.6572
53725,Roseland,Nebraska,NE,Adams,40.4591,-98.5551
53726,Elgin,Nebraska,NE,Antelope,41.9732,-98.0751
53744,Brunswick,Nebraska,NE,Antelope,42.3459,-98.0123
53774,Clearwater,Nebraska,NE,Antelope,42.1266,-98.1868
53777,Neligh,Nebraska,NE,Antelope,42.1389,-98.0151
53778,Oakdale,Nebraska,NE,Antelope,42.0697,-97.9692
53779,Orchard,Nebraska,NE,Antelope,42.3399,-98.2409
53782,Royal,Nebraska,NE,Antelope,42.3648,-98.1235
53783,Arthur,Nebraska,NE,Arthur,41.574,-101.6931
53784,Harrisburg,Nebraska,NE,Banner,41.5531,-103.7111
53785,Brewster,Nebraska,NE,Blaine,41.9467,-99.8292
53786,Dunning,Nebraska,NE,Blaine,41.8131,-100.0873
53788,Purdum,Nebraska,NE,Blaine,42.065,-100.2585
53789,Albion,Nebraska,NE,Boone,41.7049,-97.9991
53790,Cedar Rapids,Nebraska,NE,Boone,41.5564,-98.1554
53791,Petersburg,Nebraska,NE,Boone,41.859,-98.0848
53792,Primrose,Nebraska,NE,Boone,41.6405,-98.2355
53793,Saint Edward,Nebraska,NE,Boone,41.5708,-97.8801
53794,Alliance,Nebraska,NE,Box Butte,42.1149,-102.888
53801,Hemingford,Nebraska,NE,Box Butte,42.3312,-103.0644
53802,Bristow,Nebraska,NE,Boyd,42.9484,-98.5721
53803,Butte,Nebraska,NE,Boyd,42.9124,-98.8459
53804,Lynch,Nebraska,NE,Boyd,42.8373,-98.4504
53805,Naper,Nebraska,NE,Boyd,42.9521,-99.071
53806,Spencer,Nebraska,NE,Boyd,42.8849,-98.7059
53807,Ainsworth,Nebraska,NE,Brown,42.5403,-99.8615
53808,Johnstown,Nebraska,NE,Brown,42.5717,-100.0582
53809,Long Pine,Nebraska,NE,Brown,42.5364,-99.7007
53810,Amherst,Nebraska,NE,Buffalo,40.8495,-99.2609
53811,Elm Creek,Nebraska,NE,Buffalo,40.7301,-99.3728
53812,Gibbon,Nebraska,NE,Buffalo,40.7444,-98.8543
53813,Kearney,Nebraska,NE,Buffalo,40.7514,-99.1291
53816,Kearney,Nebraska,NE,Buffalo,40.7136,-99.0779
53817,Kearney,Nebraska,NE,Buffalo,40.6861,-99.0693
53818,Kearney,Nebraska,NE,Buffalo,40.8497,-99.0741
53820,Miller,Nebraska,NE,Buffalo,40.9422,-99.374
53821,Odessa,Nebraska,NE,Buffalo,40.7017,-99.2568
53824,Pleasanton,Nebraska,NE,Buffalo,40.9818,-99.1283
53825,Ravenna,Nebraska,NE,Buffalo,41.0233,-98.9041
53826,Riverdale,Nebraska,NE,Buffalo,40.8524,-99.1611
53827,Shelton,Nebraska,NE,Buffalo,40.7717,-98.7435
53901,Craig,Nebraska,NE,Burt,41.7715,-96.3924
53910,Decatur,Nebraska,NE,Burt,41.9966,-96.2595
53911,Lyons,Nebraska,NE,Burt,41.9442,-96.4661
53913,Oakland,Nebraska,NE,Burt,41.8384,-96.4671
53916,Tekamah,Nebraska,NE,Burt,41.7819,-96.2281
53919,Abie,Nebraska,NE,Butler,41.3479,-96.9563
53920,Bruno,Nebraska,NE,Butler,41.2718,-96.9646
53922,Linwood,Nebraska,NE,Butler,41.4129,-96.9399
53923,Bellwood,Nebraska,NE,Butler,41.3474,-97.2747
53924,Brainard,Nebraska,NE,Butler,41.1832,-96.9882
53925,David City,Nebraska,NE,Butler,41.2528,-97.13
53926,Dwight,Nebraska,NE,Butler,41.0894,-96.9931
53927,Rising City,Nebraska,NE,Butler,41.2082,-97.3032
53928,Surprise,Nebraska,NE,Butler,41.1086,-97.3112
53929,Ulysses,Nebraska,NE,Butler,41.0791,-97.1984
53930,Cedar Creek,Nebraska,NE,Cass,41.0425,-96.1044
53931,Louisville,Nebraska,NE,Cass,40.9967,-96.1948
53932,Plattsmouth,Nebraska,NE,Cass,40.9992,-95.9139
53933,South Bend,Nebraska,NE,Cass,41.0067,-96.2462
53934,Alvo,Nebraska,NE,Cass,40.8992,-96.4036
53935,Avoca,Nebraska,NE,Cass,40.8159,-96.0957
53936,Eagle,Nebraska,NE,Cass,40.8169,-96.429
53937,Elmwood,Nebraska,NE,Cass,40.8378,-96.2944
53939,Greenwood,Nebraska,NE,Cass,40.9706,-96.4258
53940,Manley,Nebraska,NE,Cass,40.9207,-96.168
53941,Murdock,Nebraska,NE,Cass,40.919,-96.2848
53942,Murray,Nebraska,NE,Cass,40.92,-95.9227
53943,Nehawka,Nebraska,NE,Cass,40.833,-95.993
53944,Union,Nebraska,NE,Cass,40.8245,-95.9037
53946,Weeping Water,Nebraska,NE,Cass,40.8731,-96.1528
53947,Belden,Nebraska,NE,Cedar,42.4022,-97.1956
53948,Coleridge,Nebraska,NE,Cedar,42.5061,-97.2037
53949,Fordyce,Nebraska,NE,Cedar,42.7309,-97.3567
53950,Hartington,Nebraska,NE,Cedar,42.6235,-97.2837
53951,Laurel,Nebraska,NE,Cedar,42.427,-97.0874
53952,Magnet,Nebraska,NE,Cedar,42.455,-97.4701
53953,Randolph,Nebraska,NE,Cedar,42.3798,-97.3464
53954,Saint Helena,Nebraska,NE,Cedar,42.8046,-97.3047
53955,Wynot,Nebraska,NE,Cedar,42.7393,-97.1678
53956,Champion,Nebraska,NE,Chase,40.46,-101.7485
53957,Enders,Nebraska,NE,Chase,40.4655,-101.5222
53958,Imperial,Nebraska,NE,Chase,40.5251,-101.6468
53959,Wauneta,Nebraska,NE,Chase,40.4409,-101.3812
53960,Elsmere,Nebraska,NE,Cherry,42.2403,-100.2595
53961,Valentine,Nebraska,NE,Cherry,42.8062,-100.6215
53962,Cody,Nebraska,NE,Cherry,42.825,-101.2913
53963,Crookston,Nebraska,NE,Cherry,42.9255,-100.7735
53964,Kilgore,Nebraska,NE,Cherry,42.9146,-100.9884
53965,Merriman,Nebraska,NE,Cherry,42.6419,-101.7583
53968,Nenzel,Nebraska,NE,Cherry,42.9278,-101.1029
53969,Sparks,Nebraska,NE,Cherry,42.9411,-100.256
54001,Wood Lake,Nebraska,NE,Cherry,42.6264,-100.2872
54002,Dalton,Nebraska,NE,Cheyenne,41.4068,-102.9726
54003,Gurley,Nebraska,NE,Cheyenne,41.315,-102.9835
54004,Lodgepole,Nebraska,NE,Cheyenne,41.1697,-102.657
54005,Potter,Nebraska,NE,Cheyenne,41.2347,-103.3061
54006,Sidney,Nebraska,NE,Cheyenne,41.2205,-102.9959
54007,Sidney,Nebraska,NE,Cheyenne,41.138,-102.9856
54009,Ong,Nebraska,NE,Clay,40.3968,-97.861
54010,Clay Center,Nebraska,NE,Clay,40.5113,-98.0386
54011,Deweese,Nebraska,NE,Clay,40.354,-98.14
54013,Edgar,Nebraska,NE,Clay,40.3652,-97.9727
54014,Fairfield,Nebraska,NE,Clay,40.4285,-98.1063
54015,Glenvil,Nebraska,NE,Clay,40.4931,-98.2465
54016,Harvard,Nebraska,NE,Clay,40.6265,-98.0846
54017,Inland,Nebraska,NE,Clay,40.5899,-98.2234
54020,Saronville,Nebraska,NE,Clay,40.6021,-97.9388
54021,Sutton,Nebraska,NE,Clay,40.6056,-97.8592
54022,Trumbull,Nebraska,NE,Clay,40.6795,-98.2734
54023,Clarkson,Nebraska,NE,Colfax,41.6961,-97.1051
54024,Howells,Nebraska,NE,Colfax,41.725,-97.0028
54025,Leigh,Nebraska,NE,Colfax,41.7053,-97.2381
54026,Rogers,Nebraska,NE,Colfax,41.4653,-96.915
54027,Schuyler,Nebraska,NE,Colfax,41.4591,-97.0628
54028,Bancroft,Nebraska,NE,Cuming,42.0267,-96.6171
54082,Beemer,Nebraska,NE,Cuming,41.9374,-96.815
54101,West Point,Nebraska,NE,Cuming,41.845,-96.7318
54102,Wisner,Nebraska,NE,Cuming,41.998,-96.917
54103,Anselmo,Nebraska,NE,Custer,41.6208,-99.8644
54104,Ansley,Nebraska,NE,Custer,41.3019,-99.3645
54106,Broken Bow,Nebraska,NE,Custer,41.4126,-99.6355
54107,Callaway,Nebraska,NE,Custer,41.2485,-99.9932
54110,Comstock,Nebraska,NE,Custer,41.5606,-99.2504
54111,Mason City,Nebraska,NE,Custer,41.1853,-99.3049
54112,Merna,Nebraska,NE,Custer,41.4435,-99.8036
54113,Oconto,Nebraska,NE,Custer,41.1411,-99.7632
54114,Sargent,Nebraska,NE,Custer,41.6508,-99.3816
54115,Westerville,Nebraska,NE,Custer,41.4193,-99.3844
54119,Arnold,Nebraska,NE,Custer,41.4456,-100.1567
54120,Homer,Nebraska,NE,Dakota,42.3322,-96.4656
54121,Dakota City,Nebraska,NE,Dakota,42.3807,-96.4536
54123,Emerson,Nebraska,NE,Dakota,42.2852,-96.7159
54124,Hubbard,Nebraska,NE,Dakota,42.3576,-96.6031
54125,Jackson,Nebraska,NE,Dakota,42.4529,-96.5743
54126,South Sioux City,Nebraska,NE,Dakota,42.4656,-96.4182
54127,Chadron,Nebraska,NE,Dawes,42.8193,-102.9953
54128,Crawford,Nebraska,NE,Dawes,42.6758,-103.4053
54129,Marsland,Nebraska,NE,Dawes,42.4439,-103.2985
54130,Whitney,Nebraska,NE,Dawes,42.7559,-103.2396
54131,Eddyville,Nebraska,NE,Dawson,41.0079,-99.681
54135,Lexington,Nebraska,NE,Dawson,40.785,-99.7515
54136,Overton,Nebraska,NE,Dawson,40.7519,-99.5278
54137,Sumner,Nebraska,NE,Dawson,40.9504,-99.52
54138,Farnam,Nebraska,NE,Dawson,40.7129,-100.2069
54139,Cozad,Nebraska,NE,Dawson,40.8619,-99.9921
54140,Gothenburg,Nebraska,NE,Dawson,40.94,-100.1547
54141,Willow Island,Nebraska,NE,Dawson,40.8925,-100.0703
54143,Big Springs,Nebraska,NE,Deuel,41.0696,-102.0933
54149,Chappell,Nebraska,NE,Deuel,41.0966,-102.4523
54150,Allen,Nebraska,NE,Dixon,42.4437,-96.8574
54151,Concord,Nebraska,NE,Dixon,42.382,-96.981
54152,Dixon,Nebraska,NE,Dixon,42.4185,-96.9774
54153,Maskell,Nebraska,NE,Dixon,42.6905,-96.9809
54154,Newcastle,Nebraska,NE,Dixon,42.6207,-96.8709
54155,Ponca,Nebraska,NE,Dixon,42.5693,-96.7128
54156,Wakefield,Nebraska,NE,Dixon,42.2733,-96.8776
54157,Waterbury,Nebraska,NE,Dixon,42.4604,-96.7448
54159,Fremont,Nebraska,NE,Dodge,41.4416,-96.4945
54160,Fremont,Nebraska,NE,Dodge,41.4333,-96.4981
54161,Hooper,Nebraska,NE,Dodge,41.6414,-96.5232
54162,Nickerson,Nebraska,NE,Dodge,41.5491,-96.4441
54165,Scribner,Nebraska,NE,Dodge,41.663,-96.6441
54166,Uehling,Nebraska,NE,Dodge,41.7369,-96.5037
54169,Winslow,Nebraska,NE,Dodge,41.6102,-96.5033
54170,Ames,Nebraska,NE,Dodge,41.4613,-96.6463
54171,Dodge,Nebraska,NE,Dodge,41.7052,-96.8969
54173,North Bend,Nebraska,NE,Dodge,41.4689,-96.7813
54174,Snyder,Nebraska,NE,Dodge,41.7039,-96.7886
54175,Bennington,Nebraska,NE,Douglas,41.3623,-96.1575
54177,Boys Town,Nebraska,NE,Douglas,41.2587,-96.133
54180,Elkhorn,Nebraska,NE,Douglas,41.2756,-96.2431
54182,Valley,Nebraska,NE,Douglas,41.3186,-96.3463
54201,Waterloo,Nebraska,NE,Douglas,41.2702,-96.3063
54202,Omaha,Nebraska,NE,Douglas,41.2586,-95.9378
54204,Omaha,Nebraska,NE,Douglas,41.259,-95.9409
54205,Omaha,Nebraska,NE,Douglas,41.2586,-95.9378
54207,Omaha,Nebraska,NE,Douglas,41.2919,-95.9999
54208,Omaha,Nebraska,NE,Douglas,41.2435,-95.9629
54209,Omaha,Nebraska,NE,Douglas,41.2403,-95.998
54210,Omaha,Nebraska,NE,Douglas,41.2068,-95.9559
54211,Omaha,Nebraska,NE,Douglas,41.2382,-95.9336
54212,Omaha,Nebraska,NE,Douglas,41.2586,-95.9378
54213,Omaha,Nebraska,NE,Douglas,41.2933,-95.9361
54214,Omaha,Nebraska,NE,Douglas,41.2962,-95.965
54215,Omaha,Nebraska,NE,Douglas,41.3296,-95.9597
54216,Omaha,Nebraska,NE,Douglas,41.2656,-96.0493
54217,Omaha,Nebraska,NE,Douglas,41.2879,-96.1495
54220,Omaha,Nebraska,NE,Douglas,41.2064,-95.9953
54221,Omaha,Nebraska,NE,Douglas,41.2606,-96.1661
54226,Omaha,Nebraska,NE,Douglas,41.2586,-95.9378
54227,Omaha,Nebraska,NE,Douglas,41.2586,-95.9378
54228,Omaha,Nebraska,NE,Douglas,41.3333,-96.0458
54229,Omaha,Nebraska,NE,Douglas,41.2338,-96.0495
54230,Omaha,Nebraska,NE,Douglas,41.2074,-96.0612
54232,Omaha,Nebraska,NE,Douglas,41.2355,-96.1688
54234,Omaha,Nebraska,NE,Douglas,41.2647,-95.9639
54235,Omaha,Nebraska,NE,Douglas,41.2657,-95.996
54240,Omaha,Nebraska,NE,Douglas,41.2949,-96.0546
54241,Omaha,Nebraska,NE,Douglas,41.2104,-96.1698
54245,Omaha,Nebraska,NE,Douglas,41.2075,-96.1147
54246,Omaha,Nebraska,NE,Douglas,41.2586,-95.9378
54247,Omaha,Nebraska,NE,Douglas,41.3359,-96.0901
54301,Omaha,Nebraska,NE,Douglas,41.2335,-96.1188
54302,Omaha,Nebraska,NE,Douglas,41.2586,-95.9378
54303,Omaha,Nebraska,NE,Douglas,41.3346,-96.0003
